Coder,Letter Code,Gender,City,State,Country,Postal Code,Location,BingGeo,Latitude,Longitude,Month,Year,Which column?,Letter Title,Letter number,Page #,Reference: Title or topic,Reference: Month,Reference: Year,Reference: Page,In Reply To: Full Letter Code,Did the Editors reply in-line?,AI or robotics,Academia and research,Announcement for Byte readers,"Arts, music","BBS, modems, telecommunications",Club or user group,"Commentary, opinion",Computer Education/Teaching/Library,Computer store or other consumer/retail,Correction to an article,Criticism of Byte,Disability,"Family, children, spouse",Gaming,Identifies as novice,Includes source code,Notes their own age,Personal finance,Piracy/CopyProtection,Praise for Byte,Printers,Product/service recommendation or warning,Programming,Representation of gender and race,"Request for help, assistance, advice",Request to Byte editors re: magazine,Software Distributor/Distribution,Technical tip or how-to,"Work, professional life, business finances",Other
RZ,1980.04.02L,Male,Rochester,NY,USA,14615,"Rochester, NY 14615, USA","Rochester, NY, United States",43.15579987,-77.61631775,4,1980,Letters,A Dead Transformation?,2,14,Ruckdeschel's article,12.0,1979.0,,,"Yes, the editors responded",0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,
RZ,1980.04.03L,Male,Aptos,CA,USA,95003,"Aptos, CA 95003, USA","Aptos, CA, United States",36.97594833,-121.8858871,4,1980,Letters,Information Requested,3,16,,,,,,"No, they did not",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Electronic Typewriters
RZ,1980.04.04L,Male,Tonawanda,NY,USA,14150,"Tonawanda, NY 14150, USA","Tonawanda, NY, United States",43.01882935,-78.8863678,4,1980,Letters,Eclipsing Mechanical Pipe Dreams,4,16,"Editorial: ""Computers and Eclipses"" by Carl Helmers",7.0,1979.0,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cameras, Hardware"
RZ,1980.04.05L,Male,Northfield,VT,USA,5663,"Northfield, VT 5663, USA","Northfield, VT, United States",44.14979172,-72.65583801,4,1980,Letters,Nose it All,5,16,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Health
RZ,1980.04.06L,Male,Elmhurst,IL,USA,60126,"Elmhurst, IL 60126, USA","Elmhurst, IL, United States",41.90382004,-87.93988037,4,1980,Letters,Reform = Neologism,6,16,,,,,1979.12.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Dehumanization, Computerization"
RZ,1980.05.01L,Male,Glenview,IL,USA,60025,"Glenview, IL 60025, USA","Glenview, IL, United States",42.0774498,-87.79856873,5,1980,Letters,Information on Potter Printer Needed,1,8,,,,,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,
RZ,1980.05.02L,Male,San Diego,CA,USA,92112,"San Diego, CA 92112, USA","San Diego, CA, United States",32.71567917,-117.16171259999999,5,1980,Letters,"Questioning ""Affordable""!",2,8,Mr. Helmers' Editorial,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,
RZ,1980.05.03L,Male,Ottawa,Ontario,Canada,K2P 1P8,"Ottawa, Ontario K2P 1P8, Canada","Ottawa, ON, Canada",45.42177963,-75.69116211,5,1980,Letters,Gomoku,3,8,"""Programming Quickie"" by John Allwork, ""BASIC Game: GOBANG""",11.0,1979.0,56,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
RZ,1980.05.04L,Male,Clinton,SC,USA,29325,"Clinton, SC 29325, USA","Clinton, SC, United States",34.47177887,-81.8807373,5,1980,Letters,Searching for FORTRAN Compiler,4,10,,,,,,"No, they did not",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,
RZ,1980.05.05L,Male,Rochester,NY,USA,14613,"Rochester, NY 14613, USA","Rochester, NY, United States",43.15579987,-77.61631775,5,1980,Letters,Seeking Computers for the Blind,5,10,,,,,,"No, they did not",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,
RZ,1980.05.06L,Male,Powell,TN,USA,37849,"Powell, TN 37849, USA","Powell, TN, United States",36.03152847,-84.027771,5,1980,Letters,Altair BASIC Patch Needed,6,10,,,,,,"No, they did not",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Hardware
RZ,1980.05.07L,Male,San Francisco,CA,USA,94131,"San Francisco, CA 94131, USA","San Francisco, CA, United States",37.77711868,-122.4196396,5,1980,Letters,Pascal Examples Needed,7,10,"Carl Helmers' ""Pascal Checkbook Balancing Program""",1.0,1980.0,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,
RZ,1980.05.08L,Male,Cincinnati,OH,USA,45224,"Cincinnati, OH 45224, USA","Cincinnati, OH, United States",39.10712814,-84.5041275,5,1980,Letters,A Satisfied Reader Comments,8,10,"Ted Carter's ""Implementing Dynamic Data Structures with BASIC Files""",2.0,1980.0,92,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Computerization
RZ,1980.06.01L,Male,Elmhurst,NY,USA,11373,"Elmhurst, NY 11373, USA","New York, NY, United States",40.73964691,-73.87967682,6,1980,Letters,Review of Some Excellent Marketing and Pointers for Companies Marketing Computers,1,12,"Carl Helmer's Editorial: ""The Era of Off-the-Shelf Personal Computers Has Arrived""",1.0,1980.0,6,,"No, they did not",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
RZ,1980.06.02L,Male,Corona Del Mar,CA,USA,92625,"Corona Del Mar, CA 92625, USA","Corona del Mar, CA, United States",33.59552002,-117.869957,6,1980,Letters,Another Way to Computerize a Home,2,14,"""Computerize a Home"" by Steve Ciarcia",1.0,1980.0,28,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,"Computerization, Hardware"
RZ,1980.06.03L,Male,San Francisco,CA,USA,94118,"San Francisco, CA 94118, USA","San Francisco, CA, United States",37.77711868,-122.4196396,6,1980,Letters,Protecting the Stack,3,16,"""A Fast, Multibyte Binary to Binary-Coded-Decimal Conversion Routine"" by Michael McQuade",2.0,1980.0,106,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,
RZ,1980.06.04L,Unknown,Winchester,MA,USA,1890,"Winchester, MA 1890, USA","Winchester, MA, United States",42.45314026,-71.13407898,6,1980,Letters,A Microengine Arrives,4,16,,,,,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Hardware, Customer Service, Computer Standardization"
RZ,1980.06.05L,Male,Teaneck,NJ,USA,7666,"Teaneck, NJ 7666, USA","Teaneck, NJ, United States",40.88687134,-74.01949309999999,6,1980,Letters,Numerical Precision in UCSD Pascal,5,17,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,Affordability
RZ,1980.06.06L,Male,Boston,MA,USA,2115,"Boston, MA 2115, USA","Boston, MA, United States",42.35866165,-71.05673981,6,1980,Letters,Let's Hear a Good Word for Compilers,6,17,"""TRS-80 Performance, Evaluation by Program Timing"" by Mr James Lewis",3.0,1980.0,84,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,
RZ,1980.06.07L,Male,Palo Alto,CA,USA,94306,"Palo Alto, CA 94306, USA","Palo Alto, CA, United States",37.44466019,-122.1607895,6,1980,Letters,Domesticating Computers: Some Wishes Expressed,7,18,"Steve Ciarcia's ""Computerize a Home""",1.0,1980.0,28,,"No, they did not",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"Computerization, Home, Hardware"
RZ,1980.06.08L,Couple,Westminster,MD,USA,21157,"Westminster, MD 21157, USA","Westminster, MD, United States",39.57447815,-76.99256134,6,1980,Letters,A Problem with Radio-Frequency Interference,8,18,,,,,,"No, they did not",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hardware
RZ,1980.06.09L,Male,Dayton,OH,USA,45431,"Dayton, OH 45431, USA","Dayton, OH, United States",39.75920105,-84.19380951,6,1980,Letters,A North Star Alternative,9,20,"Carl Helmer's Editorial, ""The Era of Off-the-Shelf Personal Computers Has Arrived""",1.0,1980.0,6,,"No, they did not",0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Affordability
RZ,1980.06.10L,Male,Carmel,CA,USA,93923,"Carmel, CA 93923, USA","Carmel, CA, United States",36.5544281,-121.9244232,6,1980,Letters,More (Transcendental) Pi in the Sky,10,20,,,,,1980.02.??,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Calculators
RZ,1980.06.11L,Male,Fredericksburg,VA,USA,22401,"Fredericksburg, VA 22401, USA","Fredericksburg, VA, United States",38.30089188,-77.45913696,6,1980,Letters,Information Wanted,11,20,,,,,,"No, they did not",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Hardware
RZ,1980.06.12L,Male,Pembroke,NC,USA,28372,"Pembroke, NC 28372, USA","Pembroke, NC, United States",34.67924881,-79.19303894,6,1980,Letters,Recursive Decisions?,12,22,"T G Lewis' article, ""What Computers Cannot Do""",1.0,1980.0,100,,"No, they did not",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
RZ,1980.06.13L,Male,Kerby,OH,USA,97531,"Kerby, OH 97531, USA","OH, United States",40.41305161,-82.71121979,6,1980,Letters,Undocumented Feature of Apple Writer,13,22,,,,,,"No, they did not",0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"Identifies as a developer, Hardware"
RZ,1980.07.01L,Male,Benton Harbor,MI,USA,49022,"Benton Harbor, MI 49022, USA","Benton Harbor, MI, United States",42.11552811,-86.45748138,7,1980,Letters,Statement from the Heath Company,1,14,,,,,1980.02.??,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
RZ,1980.07.02L,Male,Madison,WI,USA,53704,"Madison, WI 53704, USA","Madison, WI, United States",43.07294846,-89.38668823,7,1980,Letters,A Computer Tutor,2,16,SETS - Tutoring in BASIC,3.0,1980.0,244245,,"No, they did not",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,
RZ,1980.07.03L,Unknown,Washington,DC,USA,20052,"Washington, DC 20052, USA","DC, United States",38.90618896,-77.01726532,7,1980,Letters,A Much Appreciated Comment,3,16,"Carl Helmers comments against biorhythms in ""Is Pseudo-Science Done by Computer Pseudo-Computer-Science?",11.0,1979.0,6,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
RZ,1980.07.04L,Male,Spring Valley,NY,USA,10977,"Spring Valley, NY 10977, USA","Spring Valley, NY, United States",41.12102127,-74.04264832,7,1980,Letters,Don't Let Interrupts Disturb Conversion,4,16,"Michael McQuade's ""A Fast, Multibyte Binary to Binary-Coded-Decimal Conversion Routine""",2.0,1980.0,106,,"No, they did not",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,Identifies as a hobbyist and computer professional
RZ,1980.07.05L,Male,La Jolla,CA,USA,92093,"La Jolla, CA 92093, USA","CA, United States",32.84265137,-117.2722015,7,1980,Letters,A Simplification...And a Bug Report,5,17,Carl Helmers' Editorial,2.0,1980.0,8,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,
RZ,1980.07.06L,Male,Tucson,AZ,USA,95711,"Tucson, AZ 95711, USA","Tucson, AZ, United States",32.22154999,-110.9697571,7,1980,Letters,Electronic Anticipatory Democracy?,6,17,,,,,,"Yes, the editors responded",0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Government, Democracy, ""Electronics Enthusiasts"""
RZ,1980.07.07L,Male,Plymouth Meeting,PA,USA,19562,"Plymouth Meeting, PA 19562, USA","Plymouth Meeting, PA, United States",40.10284042,-75.27462006,7,1980,Letters,A Synthetic Instrument,7,18,"Hal Chamberlin's ""Advanced Real-Time Music Synthesis Techniques""",4.0,1980.0,70,,"Yes, the editors responded",0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
RZ,1980.07.08L,Unknown,Boca Raton,FL,USA,33432,"Boca Raton, FL 33432, USA","Boca Raton, FL, United States",26.35049057,-80.08840942,7,1980,Letters,Coments on Text Compression,8,18,"J L Peterson's ""Text Compression""",12.0,1979.0,106,,"No, they did not",0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,References to learn more
RZ,1980.08.01L,Unknown,Columbus,OH,USA,43212,"Columbus, OH 43212, USA","Columbus, OH, United States",39.96199036,-83.00274658,8,1980,Letters,Programming Knowledge is not Enough,1,14,"Delmer Hinrich's ""Marsport Forces Resurface""",1.0,1980.0,16,,"No, they did not",0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
RZ,1980.08.02L,Male,Portersville,PA,USA,16051,"Portersville, PA 16051, USA","Portersville, PA, United States",40.92372131,-80.14289093,8,1980,Letters,More Marsport Commentary,2,14,,,,,1979.04.??,"No, they did not",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Identifies as highschool physics teacher with a Master's degree in physics
RZ,1980.08.03L,Male,Conyers ,GA,USA,30207,"Conyers, GA 30207, USA","Conyers, GA, United States",33.65896988,-84.01731109999999,8,1980,Letters,A Message About the Reminder,3,16,"""A Computer-Generated Reminder Message""",1.0,1980.0,160,,"No, they did not",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
RZ,1980.08.04L,Male,Fargo,ND,USA,58103,"Fargo, ND 58103, USA","Fargo, ND, United States",46.87591171,-96.78176117,8,1980,Letters,Here's a Good Book on Curve Fitting,4,16,,,,,1980.03.??,"No, they did not",0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Statistical Modeling
RZ,1980.08.05L,Male,Charlottesville,VA,USA,22903,"Charlottesville, VA 22903, USA","Charlottesville, VA, United States",38.0321312,-78.47756195,8,1980,Letters,Getting Into a Metric Gear,5,18,"Programming Quickie ""Gear-Ratio Calculation for Bicycle Derailleurs""",3.0,1980.0,68,,"No, they did not",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,Metrication
RZ,1980.08.06L,Male,Lacey,WA,USA,98503,"Lacey, WA 98503, USA","Lacey, WA, United States",47.04394913,-122.8232422,8,1980,Letters,Beware of Handshakes,6,18,,,,,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,
RZ,1980.08.07L,Male,Aledo ,TX,USA,76008,"Aledo, TX 76008, USA","Aledo, TX, United States",32.69599915,-97.60501862,8,1980,Letters,Specialized Business Program,7,20,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,
RZ,1980.08.08L,Male,Columbia,SC,USA,29209,"Columbia, SC 29209, USA","Columbia, SC, United States",33.99882126,-81.04537201,8,1980,Letters,Pass the Pi,8,20,,,,,1980.02.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Circuits
RZ,1980.09.01L,Male,Parkersburg,WV,USA,26101,"Parkersburg, WV 26101, USA","Parkersburg, WV, United States",39.26343155,-81.5582962,9,1980,Letters,Cromemco Lauded,1,14,,,,,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,"Identifies as ""knowledgeable about electronics"", Hardware"
RZ,1980.09.02L,Male,Tuscon,AZ,USA,85721,"Tuscon, AZ 85721, USA","AZ, United States",34.29308319,-111.6646957,9,1980,Letters,Making Music,2,14,"Hal Chamberlin's ""Advanced Real-Time Music Synthesis Techniques""",4.0,1980.0,70,,"No, they did not",0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Music Synthesis
RZ,1980.09.03L,Male,Northbrook,IL,USA,60062,"Northbrook, IL 60062, USA","Northbrook, IL, United States",42.13058853,-87.83154297,9,1980,Letters,Suspected Brain Malfunction Disables Op Code Equivalence,3,16,"""Z80 Op Codes for an 8080 Assembler""",6.0,1980.0,64,,"No, they did not",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
RZ,1980.09.04L,Male,San Marino,CA,USA,91108,"San Marino, CA 91108, USA","San Marino, CA, United States",34.12208176,-118.1052094,9,1980,Letters,Z80 Op Codes...The Continuing Saga,4,16,"""Z80 Op Codes for an 8080 Assembler""",6.0,1980.0,64,,"No, they did not",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,
RZ,1980.09.05L,Male,Aptos,CA,USA,95003,"Aptos, CA 95003, USA","Aptos, CA, United States",36.97594833,-121.8858871,9,1980,Letters,Information Please,5,18,,,,,,"No, they did not",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Typewriters
RZ,1980.09.06L,Unknown,Davis,CA,USA,95616,"Davis, CA 95616, USA","Davis, CA, United States",38.54669189,-121.7445679,9,1980,Letters,Selectric Information Sought,6,18,,,,,,"No, they did not",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Typewriters
RZ,1980.09.07L,Male,Inuvik,Northwest Territories,Canada,X0E 0T0,"Inuvik, Northwest Territories X0E 0T0, Canada","Inuvik, NT, Canada",68.36105347,-133.7349243,9,1980,Letters,Performance Improvements,7,18,"James Lewis' ""TRS-80 Performance Evaluation by Program Timing""",3.0,1980.0,84,,"No, they did not",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,
RZ,1980.09.08L,Male,Brooklyn,NY,USA,11215,"Brooklyn, NY 11215, USA","Brooklyn, NY, United States",40.69245148,-73.99035645,9,1980,Letters,More Improvements,8,18,"James Lewis' ""TRS-80 Performance Evaluation by Program Timing""",3.0,1980.0,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,
RZ,1980.09.09L,Male,Seattle,WA,USA,98115,"Seattle, WA 98115, USA","Seattle, WA, United States",47.60356903,-122.32945249999999,9,1980,Letters,Pascal Precision,9,20,,,,,1980.06.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
RZ,1980.09.10L,Male,Kingston,RI,USA,2281,"Kingston, RI 2281, USA","Kingston, RI, United States",41.48004913,-71.52124023,9,1980,Letters,May We Suggest a Gasp Mask?,10,22,,,,,1980.04.??,"Yes, the editors responded",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Health, Smell"
RZ,1980.10.01L,Male,Silver Spring,MD,USA,20910,"Silver Spring, MD 20910, USA","Silver Spring, MD, United States",38.99668121,-77.02886963,10,1980,Letters,Software Privateers,1,16,,,,,,"Yes, the editors responded",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,Hardware
RZ,1980.10.02L,Unknown,Fulham,??,England,SW6 1QP,"Fulham, ?? SW6 1QP, England","London, England, United Kingdom",51.47771835,-0.201450005,10,1980,Letters,Saving Fingers,2,18,"Rod Hallen's ""My TRS-80 Talks to My Cromemco Z2""",5.0,1980.0,88,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,
RZ,1980.10.03L,"Unknown, Male",Belconnen,ACT,Australia,2616,"Belconnen, ACT 2616, Australia","Belconnen, ACT, Australia",-35.23944855,149.063446,10,1980,Letters,Blaise Trees,3,18,"Reginald Gates' ""Understanding ISAM""",6.0,1980.0,108,,"No, they did not",0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
RZ,1980.10.04L,Male,Natick,MA,USA,1760,"Natick, MA 1760, USA","Natick, MA, United States",42.2840004,-71.34616852,10,1980,Letters,Prime Performance,4,20,"Charles H Porter's ""TRS-80 Performance, Evaluation by Program Timing"" / (1980.03, page 84) Carl Helmers' ""Some More on Performance Evaluation""",7.0,1980.0,216,,"No, they did not",0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,
RZ,1980.10.05L,Male,Sykesville,MD,USA,21784,"Sykesville, MD 21784, USA","Sykesville, MD, United States",39.3657608,-76.96930695,10,1980,Letters,Treasure-80,5,20,,,,,,"No, they did not",0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
RZ,1980.10.06L,Male,New York,NY,USA,10016,"New York, NY 10016, USA","New York, NY, United States",40.71455002,-74.00714111,10,1980,Letters,Superb Brain,6,22,,,,,,"Yes, the editors responded",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,"Identifies as a writer, Hardware"
RZ,1980.10.07L,Male,Lubbock,TX,USA,79412,"Lubbock, TX 79412, USA","Lubbock, TX, United States",33.5845108,-101.84500890000001,10,1980,Letters,A SwTPC 6800 User Needs Help,7,22,,,,,,"No, they did not",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
RZ,1980.10.08L,Male,San Francisco,CA,USA,94118,"San Francisco, CA 94118, USA","San Francisco, CA, United States",37.77711868,-122.4196396,10,1980,Letters,More Significant Digits for Pascal,8,294,,,,,1980.06.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
RZ,1980.10.09L,Unknown,Chapel Hill,NC,USA,27514,"Chapel Hill, NC 27514, USA","Chapel Hill, NC, United States",35.91489029,-79.05677032,10,1980,Letters,Information Needed,9,294,,,,,,"No, they did not",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
RZ,1980.10.10L,Male,Palo Alto,CA,USA,94306,"Palo Alto, CA 94306, USA","Palo Alto, CA, United States",37.44466019,-122.1607895,10,1980,Letters,Shared Files for Education,10,294,"Dr. Arthur Luehrmann's Education Forum ""Computer Illiteracy - A National Crisis and a Solution for It""",7.0,1980.0,88,,"No, they did not",0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
RZ,1980.10.11L,Male,Salt Lake City,UT,USA,84102,"Salt Lake City, UT 84102, USA","Salt Lake City, UT, United States",40.76031113,-111.88822169999999,10,1980,Letters,Disputes Heath Software Compatibility,11,296,,,,,1980.07.??,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Hardware
RZ,1980.10.12L,Male,San Francisco,CA,USA,94114,"San Francisco, CA 94114, USA","San Francisco, CA, United States",37.77711868,-122.4196396,10,1980,Letters,Computers and Telephones: Information Needed,12,300,,,,,,"No, they did not",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
RZ,1980.10.13L,Male,Cedar City,UT,USA,84720,"Cedar City, UT 84720, USA","Cedar City, UT, United States",37.67795181,-113.06175990000001,10,1980,Letters,Two Requests for Video Brain Information,13,300,,,,,,"No, they did not",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Hardware
RZ,1980.10.14L,Male,Jackson,MI,USA,49202,"Jackson, MI 49202, USA","Jackson, MI, United States",42.24475861,-84.40052032,10,1980,Letters,Two Requests for Video Brain Information,14,302,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,Hardware
RZ,1980.11.01L,Male,Aurora,IL,USA,60505,"Aurora, IL 60505, USA","Aurora, IL, United States",41.75706863,-88.31606293,11,1980,Letters,Moore Praise Comes FORTH,1,16,Gregg Williams' advice,8.0,1980.0,130,,"No, they did not",0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
RZ,1980.11.02L,Male,Burlington,MA,USA,1803,"Burlington, MA 1803, USA","Burlington, MA, United States",42.50582123,-71.19376373,11,1980,Letters,Flash: Magic Exists!,2,16,"Kim Harris' ""FORTH Extensibility: or How to Write a Compiler in Twenty-five Words or Less""",8.0,1980.0,164,,"No, they did not",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,Hardware
RZ,1980.11.03L,Male,St Louis,MO,USA,63122,"St Louis, MO 63122, USA","St Louis, MO, United States",38.6277504,-90.19956207,11,1980,Letters,Needs Tektronix Secrets,3,18,,,,,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,
RZ,1980.11.04L,Male,Las Vegas,NV,USA,89117,"Las Vegas, NV 89117, USA","Las Vegas, NV, United States",36.17190933,-115.1399689,11,1980,Letters,Information Please,4,18,,,,,,"No, they did not",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Hardware
RZ,1980.11.05L,Male,Portland,OR,USA,97211,"Portland, OR 97211, USA","Portland, OR, United States",45.51179123,-122.6756287,11,1980,Letters,An Overlooked FORTH Vendor,5,20,"Charles H Moore's ""The Evolution of FORTH, an Unusual Language""",8.0,1980.0,76,,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,Hardware
